DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/10/2015,7:19,MANHATTAN,10003,40.7363771,-73.9849348,"(40.7363771, -73.9849348)",EAST 19 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3237152,UNKNOWN,BICYCLE,,,
06/10/2015,17:47,MANHATTAN,10019,40.7643229,-73.977196,"(40.7643229, -73.977196)",WEST 57 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3237845,PASSENGER VEHICLE,BICYCLE,,,
06/10/2015,17:00,MANHATTAN,10002,40.7212488,-73.9922364,"(40.7212488, -73.9922364)",CHRYSTIE STREET,RIVINGTON STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3237129,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/10/2015,11:30,MANHATTAN,10017,40.7533182,-73.9725871,"(40.7533182, -73.9725871)",EAST 46 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3237180,TAXI,BICYCLE,,,
06/11/2015,22:00,MANHATTAN,10011,40.7397514,-74.0025224,"(40.7397514, -74.0025224)",WEST 14 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Other Lighting Defects,Unspecified,,,,3238461,PASSENGER VEHICLE,BICYCLE,,,
06/11/2015,20:38,MANHATTAN,10016,40.7469199,-73.9712291,"(40.7469199, -73.9712291)",EAST 39 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3238506,PASSENGER VEHICLE,BICYCLE,,,
06/11/2015,10:38,MANHATTAN,10280,40.7100794,-74.016383,"(40.7100794, -74.016383)",ALBANY STREET,SOUTH END AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3237786,TAXI,BICYCLE,,,
06/13/2015,7:20,MANHATTAN,10019,40.7692957,-73.9949385,"(40.7692957, -73.9949385)",WEST SIDE HIGHWAY,WEST 54 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3239162,PASSENGER VEHICLE,BICYCLE,,,
06/13/2015,2:40,MANHATTAN,10010,40.7401843,-73.986363,"(40.7401843, -73.986363)",EAST 23 STREET,PARK AVENUE SOUTH,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3239131,TAXI,BICYCLE,,,
06/13/2015,15:20,MANHATTAN,10033,40.8492939,-73.9389684,"(40.8492939, -73.9389684)",WEST 179 STREET,FORT WASHINGTON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3239219,UNKNOWN,BICYCLE,,,
06/14/2015,20:36,MANHATTAN,10024,40.7876856,-73.9750141,"(40.7876856, -73.9750141)",WEST 86 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3239802,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/15/2015,19:27,MANHATTAN,10005,40.7061417,-74.0060197,"(40.7061417, -74.0060197)",WATER STREET,MAIDEN LANE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3239685,PASSENGER VEHICLE,BICYCLE,,,
06/15/2015,18:30,MANHATTAN,10003,40.7359879,-73.9894563,"(40.7359879, -73.9894563)",UNION SQUARE EAST,EAST 16 STREET,,1,0,0,0,1,0,0,0,Outside Car Distraction,Unspecified,,,,3239733,LIVERY VEHICLE,BICYCLE,,,
06/15/2015,16:15,MANHATTAN,10022,40.7599831,-73.9648018,"(40.7599831, -73.9648018)",2 AVENUE,EAST 58 STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Other Vehicular,,,,3240949,SMALL COM VEH(4 TIRES),BICYCLE,,,
06/16/2015,20:00,MANHATTAN,10128,40.784237,-73.9470697,"(40.784237, -73.9470697)",2 AVENUE,EAST 96 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3240503,PASSENGER VEHICLE,BICYCLE,,,
06/16/2015,17:05,MANHATTAN,10075,40.7726551,-73.9555525,"(40.7726551, -73.9555525)",2 AVENUE,EAST 78 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Backing Unsafely,,,3240501,BUS,BUS,BICYCLE,,
06/16/2015,14:59,MANHATTAN,10002,40.7171559,-73.9870387,"(40.7171559, -73.9870387)",BROOME STREET,SUFFOLK STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3240441,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/16/2015,14:50,MANHATTAN,10011,40.744099,-73.9956441,"(40.744099, -73.9956441)",WEST 23 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3240457,TAXI,BICYCLE,,,
06/17/2015,20:10,MANHATTAN,10027,40.8123151,-73.9522278,"(40.8123151, -73.9522278)",WEST 127 STREET,SAINT NICHOLAS TERRACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3244086,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/17/2015,15:50,MANHATTAN,10003,40.7285961,-73.9876715,"(40.7285961, -73.9876715)",SAINT MARKS PLACE,2 AVENUE,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3241607,PASSENGER VEHICLE,BICYCLE,,,
06/17/2015,13:20,MANHATTAN,10002,40.7127699,-73.9884824,"(40.7127699, -73.9884824)",MADISON STREET,JEFFERSON STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3240905,PASSENGER VEHICLE,BICYCLE,,,
06/17/2015,12:20,MANHATTAN,10035,40.8057361,-73.9406446,"(40.8057361, -73.9406446)",EAST 125 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3241009,PASSENGER VEHICLE,BICYCLE,,,
06/17/2015,11:52,MANHATTAN,10032,40.836946,-73.9401036,"(40.836946, -73.9401036)",SAINT NICHOLAS AVENUE,WEST 163 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3241034,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/18/2015,22:21,MANHATTAN,10029,40.7954056,-73.9418746,"(40.7954056, -73.9418746)",3 AVENUE,EAST 112 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243398,PASSENGER VEHICLE,BICYCLE,,,
06/18/2015,11:37,MANHATTAN,10011,40.7397514,-74.0025224,"(40.7397514, -74.0025224)",WEST 14 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3241604,TAXI,BICYCLE,,,
06/18/2015,0:53,MANHATTAN,10038,40.7120705,-73.9969484,"(40.7120705, -73.9969484)",MADISON STREET,CATHERINE STREET,,1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,,,,3241593,BUS,BICYCLE,,,
06/19/2015,21:15,MANHATTAN,10003,40.7311655,-73.9919214,"(40.7311655, -73.9919214)",EAST 9 STREET,BROADWAY,,1,0,0,0,1,0,0,0,Prescription Medication,Traffic Control Disregarded,,,,3242221,TAXI,BICYCLE,,,
06/19/2015,15:16,MANHATTAN,10021,40.7684303,-73.9615482,"(40.7684303, -73.9615482)",3 AVENUE,EAST 70 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3243373,SMALL COM VEH(4 TIRES),BICYCLE,,,
06/20/2015,9:45,MANHATTAN,10011,40.7392682,-73.995446,"(40.7392682, -73.995446)",6 AVENUE,WEST 17 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3242240,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,23:03,MANHATTAN,10036,40.7585332,-73.9888427,"(40.7585332, -73.9888427)",WEST 44 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242735,LIVERY VEHICLE,BICYCLE,,,
06/20/2015,18:45,MANHATTAN,10032,40.8308918,-73.9413666,"(40.8308918, -73.9413666)",WEST 155 STREET,SAINT NICHOLAS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Lost Consciousness,,,,3242773,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,12:02,MANHATTAN,10010,40.7410276,-73.9941612,"(40.7410276, -73.9941612)",WEST 20 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3242252,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/21/2015,3:38,MANHATTAN,10030,40.8198936,-73.9467198,"(40.8198936, -73.9467198)",WEST 139 STREET,SAINT NICHOLAS AVENUE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3244791,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,2:58,MANHATTAN,10002,40.7100939,-73.9897886,"(40.7100939, -73.9897886)",SOUTH STREET,RUTGERS SLIP,,1,0,0,0,1,0,0,0,Driver Inexperience,Lane Marking Improper/Inadequate,,,,3242714,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/21/2015,19:25,MANHATTAN,10017,40.7536248,-73.9694324,"(40.7536248, -73.9694324)",EAST 48 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243996,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,19:00,MANHATTAN,10030,40.8232596,-73.9429233,"(40.8232596, -73.9429233)",WEST 145 STREET,BRADHURST AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3242776,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,16:50,MANHATTAN,10003,40.7279758,-73.988119,"(40.7279758, -73.988119)",2 AVENUE,EAST 7 STREET,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3242720,BICYCLE,PASSENGER VEHICLE,,,
06/21/2015,15:30,MANHATTAN,10001,40.7491025,-73.9920058,"(40.7491025, -73.9920058)",WEST 31 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Turning Improperly,,,,3244674,TAXI,BICYCLE,,,
07/20/2015,14:30,MANHATTAN,10003,40.7353704,-73.9899687,"(40.7353704, -73.9899687)",UNION SQUARE EAST,EAST 15 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3261459,TAXI,BICYCLE,,,
07/20/2015,10:00,MANHATTAN,10003,40.7344344,-73.9899039,"(40.7344344, -73.9899039)",4 AVENUE,EAST 14 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,3261446,TAXI,BICYCLE,,,
07/21/2015,19:45,MANHATTAN,10022,40.7567642,-73.9671533,"(40.7567642, -73.9671533)",EAST 53 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3262953,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/21/2015,19:30,MANHATTAN,10002,40.7143123,-73.9871655,"(40.7143123, -73.9871655)",CLINTON STREET,EAST BROADWAY,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3264159,UNKNOWN,BICYCLE,,,
07/23/2015,14:55,MANHATTAN,10016,40.743324,-73.9840744,"(40.743324, -73.9840744)",EAST 28 STREET,PARK AVENUE SOUTH,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3264179,PASSENGER VEHICLE,BICYCLE,,,
07/23/2015,14:50,MANHATTAN,10022,40.7616096,-73.9707499,"(40.7616096, -73.9707499)",EAST 57 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3264213,PASSENGER VEHICLE,BICYCLE,,,
07/24/2015,9:30,MANHATTAN,10016,40.7521974,-73.9818237,"(40.7521974, -73.9818237)",EAST 40 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3264193,TAXI,BICYCLE,,,
07/25/2015,21:50,MANHATTAN,10002,40.7179782,-73.9797551,"(40.7179782, -73.9797551)",EAST HOUSTON STREET,COLUMBIA STREET,,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3264769,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/25/2015,21:25,MANHATTAN,10128,40.7858664,-73.9509287,"(40.7858664, -73.9509287)",LEXINGTON AVENUE,EAST 96 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Backing Unsafely,,,,3264832,TAXI,BICYCLE,,,
07/26/2015,22:24,MANHATTAN,10026,40.7994408,-73.9553035,"(40.7994408, -73.9553035)",WEST 110 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3266247,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/26/2015,21:25,MANHATTAN,10021,40.7710996,-73.9659332,"(40.7710996, -73.9659332)",EAST 71 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Physical Disability,Physical Disability,,,,3265476,PASSENGER VEHICLE,BICYCLE,,,
07/26/2015,16:21,MANHATTAN,10037,40.8109414,-73.9431723,"(40.8109414, -73.9431723)",LENOX AVENUE,WEST 130 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3265523,PASSENGER VEHICLE,BICYCLE,,,
07/26/2015,15:50,MANHATTAN,10012,40.7242353,-73.9977848,"(40.7242353, -73.9977848)",BROADWAY,PRINCE STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3264754,PASSENGER VEHICLE,BICYCLE,,,
07/26/2015,0:25,MANHATTAN,10009,40.7230103,-73.9857532,"(40.7230103, -73.9857532)",AVENUE A,EAST 2 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3264779,TAXI,BICYCLE,,,
07/27/2015,23:15,MANHATTAN,10022,40.7616096,-73.9707499,"(40.7616096, -73.9707499)",EAST 57 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3266195,UNKNOWN,BICYCLE,,,
07/27/2015,20:00,MANHATTAN,10026,40.8018439,-73.9591486,"(40.8018439, -73.9591486)",MANHATTAN AVENUE,WEST 111 STREET,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3266253,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/27/2015,13:19,MANHATTAN,10030,40.8184244,-73.9451422,"(40.8184244, -73.9451422)",WEST 138 STREET,DOUGLAS BOULEVARD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3266267,TAXI,BICYCLE,,,
07/28/2015,20:05,MANHATTAN,10003,40.7360199,-73.9822683,"(40.7360199, -73.9822683)",2 AVENUE,EAST 20 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3266162,TAXI,BICYCLE,,,
07/28/2015,17:00,MANHATTAN,10026,40.8051537,-73.9511132,"(40.8051537, -73.9511132)",7 AVENUE,WEST 119 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3266250,PASSENGER VEHICLE,BICYCLE,,,
07/28/2015,16:50,MANHATTAN,10029,40.7915698,-73.9446768,"(40.7915698, -73.9446768)",3 AVENUE,EAST 106 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3266921,PASSENGER VEHICLE,BICYCLE,,,
07/28/2015,16:33,MANHATTAN,10028,40.7801763,-73.9571976,"(40.7801763, -73.9571976)",EAST 86 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3266901,TAXI,BICYCLE,,,
07/29/2015,9:20,MANHATTAN,10017,40.7566543,-73.9785667,"(40.7566543, -73.9785667)",WEST 47 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3267521,TAXI,BICYCLE,,,
07/29/2015,22:30,MANHATTAN,10013,40.7237466,-74.0061151,"(40.7237466, -74.0061151)",VARICK STREET,WATTS STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Other Vehicular,,,,3289249,UNKNOWN,BICYCLE,,,
07/29/2015,21:49,MANHATTAN,10037,40.8204372,-73.9362273,"(40.8204372, -73.9362273)",WEST 145 STREET,LENOX AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,Unspecified,,,3267582,PASSENGER VEHICLE,BICYCLE,SPORT UTILITY / STATION WAGON,,
07/29/2015,21:00,MANHATTAN,10022,40.7583292,-73.9689357,"(40.7583292, -73.9689357)",EAST 54 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3266886,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/29/2015,14:45,MANHATTAN,10024,40.783844,-73.9799879,"(40.783844, -73.9799879)",BROADWAY,WEST 79 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3266912,PASSENGER VEHICLE,BICYCLE,,,
07/29/2015,14:12,MANHATTAN,10011,40.7347834,-73.9987154,"(40.7347834, -73.9987154)",AVENUE OF THE AMERICAS,WEST 10 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Passenger Distraction,,,,3266829,OTHER,BICYCLE,,,
07/30/2015,9:55,MANHATTAN,10003,40.735214,-73.9917152,"(40.735214, -73.9917152)",EAST 14 STREET,UNIVERSITY PLACE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3267460,LIVERY VEHICLE,BICYCLE,,,
07/30/2015,8:05,MANHATTAN,10025,40.7993276,-73.960985,"(40.7993276, -73.960985)",MANHATTAN AVENUE,WEST 107 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3267564,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/30/2015,16:00,MANHATTAN,10010,40.7408734,-73.9879831,"(40.7408734, -73.9879831)",EAST 23 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Prescription Medication,Other Vehicular,,,,3268147,TAXI,BICYCLE,,,
07/30/2015,14:40,MANHATTAN,10002,40.7190253,-73.9897692,"(40.7190253, -73.9897692)",DELANCEY STREET,ORCHARD STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3267466,UNKNOWN,BICYCLE,,,
07/30/2015,13:00,MANHATTAN,10013,40.7160144,-74.0088235,"(40.7160144, -74.0088235)",WEST BROADWAY,READE STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Lost Consciousness,,,,3268103,PASSENGER VEHICLE,BICYCLE,,,
07/31/2015,23:36,MANHATTAN,10009,40.7239136,-73.9879718,"(40.7239136, -73.9879718)",EAST 2 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3268834,UNKNOWN,BICYCLE,,,
07/31/2015,23:10,MANHATTAN,10003,40.7344344,-73.9899039,"(40.7344344, -73.9899039)",EAST 14 STREET,4 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3268832,BICYCLE,PASSENGER VEHICLE,,,
07/31/2015,12:00,MANHATTAN,10007,40.7165333,-74.0066736,"(40.7165333, -74.0066736)",CHURCH STREET,THOMAS STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3268115,PASSENGER VEHICLE,BICYCLE,,,
08/01/2015,3:32,MANHATTAN,10023,40.7780962,-73.9782926,"(40.7780962, -73.9782926)",WEST 73 STREET,COLUMBUS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3268910,TAXI,BICYCLE,,,
08/01/2015,14:30,MANHATTAN,10128,40.7788056,-73.9479659,"(40.7788056, -73.9479659)",EAST 89 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Turning Improperly,,,,3268905,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/01/2015,13:40,MANHATTAN,10013,40.7191272,-74.0051659,"(40.7191272, -74.0051659)",AVENUE OF THE AMERICAS,WHITE STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3268805,PASSENGER VEHICLE,BICYCLE,,,
08/01/2015,13:05,MANHATTAN,10002,40.7190253,-73.9897692,"(40.7190253, -73.9897692)",DELANCEY STREET,ORCHARD STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3268830,PASSENGER VEHICLE,BICYCLE,,,
08/02/2015,21:08,MANHATTAN,10024,40.785661,-73.980204,"(40.785661, -73.980204)",WEST END AVENUE,WEST 81 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3269445,LIVERY VEHICLE,BICYCLE,,,
08/02/2015,21:00,MANHATTAN,10009,40.7256857,-73.9807666,"(40.7256857, -73.9807666)",AVENUE B,EAST 8 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3270031,PASSENGER VEHICLE,BICYCLE,,,
08/02/2015,1:40,MANHATTAN,10065,40.7628049,-73.9656703,"(40.7628049, -73.9656703)",EAST 61 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3269437,TAXI,BICYCLE,,,
08/02/2015,18:37,MANHATTAN,10018,40.751081,-73.9868516,"(40.751081, -73.9868516)",WEST 36 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3269404,TAXI,BICYCLE,,,
08/02/2015,16:45,MANHATTAN,10030,40.8178464,-73.9418441,"(40.8178464, -73.9418441)",WEST 139 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Reaction to Other Uninvolved Vehicle,Driver Inattention/Distraction,,,,3271621,TAXI,BICYCLE,,,
08/02/2015,16:35,MANHATTAN,10022,40.7615508,-73.9665842,"(40.7615508, -73.9665842)",EAST 59 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3269419,UNKNOWN,BICYCLE,,,
08/02/2015,16:10,MANHATTAN,10013,40.7165417,-73.9969843,"(40.7165417, -73.9969843)",CANAL STREET,ELIZABETH STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3269368,TAXI,BICYCLE,,,
08/02/2015,15:05,MANHATTAN,10036,40.759626,-73.9954735,"(40.759626, -73.9954735)",10 AVENUE,WEST 48 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3270067,PASSENGER VEHICLE,BICYCLE,,,
08/03/2015,20:00,MANHATTAN,10010,40.7429104,-73.9928041,"(40.7429104, -73.9928041)",WEST 23 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3271543,PASSENGER VEHICLE,BICYCLE,,,
08/03/2015,17:15,MANHATTAN,10001,40.754584,-73.9991446,"(40.754584, -73.9991446)",10 AVENUE,WEST 34 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3272822,LIVERY VEHICLE,BICYCLE,,,
06/02/2015,16:30,MANHATTAN,10025,40.796111,-73.9614419,"(40.796111, -73.9614419)",CENTRAL PARK WEST,WEST 103 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3232127,SCOOTER,LARGE COM VEH(6 OR MORE TIRES),,,
06/02/2015,14:40,MANHATTAN,10128,40.7832478,-73.9447234,"(40.7832478, -73.9447234)",1 AVENUE,EAST 96 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3232105,PASSENGER VEHICLE,BICYCLE,,,
06/03/2015,8:30,MANHATTAN,10036,40.7579729,-73.9855364,"(40.7579729, -73.9855364)",7 AVENUE,WEST 45 STREET,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,3232820,TAXI,BICYCLE,,,
06/03/2015,23:56,MANHATTAN,10009,40.7262812,-73.9803335,"(40.7262812, -73.9803335)",EAST 9 STREET,AVENUE B,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3233422,PASSENGER VEHICLE,BICYCLE,,,
06/03/2015,11:15,MANHATTAN,10010,40.7427726,-73.986597,"(40.7427726, -73.986597)",MADISON AVENUE,EAST 26 STREET,,1,0,0,0,1,0,0,0,Outside Car Distraction,Unspecified,,,,3233446,TAXI,BICYCLE,,,
06/04/2015,21:25,MANHATTAN,10024,40.7859687,-73.9688434,"(40.7859687, -73.9688434)",WEST 87 STREET,CENTRAL PARK WEST,,1,0,0,0,1,0,0,0,Driver Inexperience,,,,,3233532,PASSENGER VEHICLE,,,,
06/04/2015,21:06,MANHATTAN,10021,40.7678026,-73.9559998,"(40.7678026, -73.9559998)",EAST 72 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3234128,LIVERY VEHICLE,BICYCLE,,,
06/04/2015,20:45,MANHATTAN,10036,40.7597301,-73.9916833,"(40.7597301, -73.9916833)",WEST 44 STREET,9 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3234071,UNKNOWN,BICYCLE,,,
06/04/2015,19:50,MANHATTAN,10011,40.7373607,-73.996839,"(40.7373607, -73.996839)",WEST 14 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3234056,TAXI,BICYCLE,,,
06/04/2015,17:00,MANHATTAN,10010,40.7410276,-73.9941612,"(40.7410276, -73.9941612)",WEST 20 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3234055,VAN,BICYCLE,,,
06/04/2015,16:45,MANHATTAN,10016,40.7465356,-73.9859503,"(40.7465356, -73.9859503)",WEST 31 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3234065,PASSENGER VEHICLE,BICYCLE,,,
06/04/2015,15:30,MANHATTAN,10037,40.8204372,-73.9362273,"(40.8204372, -73.9362273)",WEST 145 STREET,LENOX AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3234177,TAXI,BICYCLE,,,
06/04/2015,11:20,MANHATTAN,10013,40.719058,-74.0124422,"(40.719058, -74.0124422)",WEST STREET,HARRISON STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3233404,TAXI,BICYCLE,,,
06/05/2015,9:00,MANHATTAN,10006,40.7109059,-74.014457,"(40.7109059, -74.014457)",WEST STREET,LIBERTY STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3235146,PASSENGER VEHICLE,BICYCLE,,,
06/05/2015,8:55,MANHATTAN,10017,40.7528008,-73.9792862,"(40.7528008, -73.9792862)",EAST 42 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3234073,TAXI,BICYCLE,,,
06/05/2015,16:14,MANHATTAN,10019,40.7671328,-73.9937184,"(40.7671328, -73.9937184)",WEST 52 STREET,11 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,3234112,TAXI,,,,
